state,gender,year,name,number
NY,F,1962,Adrienne,152
NY,F,1962,Karen,3265
NY,F,1962,Rosalind,54
NY,F,1962,Migdalia,100
NY,F,1962,Bridget,144
NY,F,1962,Carrie,124
NY,F,1962,Sonia,213
NY,F,1962,Trudy,52
NY,F,1962,Marta,65
OH,F,1962,Jan,76
OH,F,1962,Donna,1070
OH,F,1962,Jeannette,44
OH,F,1962,Alison,57
OH,F,1962,Beth,646
OH,F,1962,Teri,138
OH,F,1962,Arlene,47
OH,F,1962,Caroline,89
OH,F,1962,Leslie,282
OH,F,1962,Dawn,415
OH,F,1962,Angela,577
OH,F,1962,Lorraine,100
OK,F,1962,Ginger,50
OK,F,1962,Shelly,123
OK,F,1962,Beth,49
OK,F,1962,Kimberly,236
OK,F,1962,Gayla,42
OK,F,1962,Sheryl,49
OR,F,1962,Kim,143
OR,F,1962,Teri,44
PA,F,1962,Monica,209
PA,F,1962,Nora,49
PA,F,1962,Penny,235
PA,F,1962,Darla,105
PA,F,1962,Bonita,64
PA,F,1962,Sara,81
PA,F,1962,Joni,50
PA,F,1962,Allison,40
PA,F,1962,Wanda,264
PA,F,1962,Jacquelyn,56
PA,F,1962,Wendy,569
PA,F,1962,Teresa,565
PA,F,1962,Dana,135
RI,F,1962,Maureen,51
RI,F,1962,Sheila,39
SC,F,1962,Tina,196
SC,F,1962,Kathy,205
SC,F,1962,Helen,83
SC,F,1962,Valerie,79
SC,F,1962,Jeanette,43
SC,F,1962,Robin,246
SC,F,1962,Belinda,45
SC,F,1962,Renee,48
SD,F,1962,Julie,168
TN,F,1962,Melinda,119
TN,F,1962,Gwendolyn,88
TN,F,1962,Katherine,97
TN,F,1962,Kathryn,52
TX,F,1962,Velma,95
TX,F,1962,Bridgett,39
TX,F,1962,Allison,79
TX,F,1962,Dorothy,247
TX,F,1962,Katrina,67
TX,F,1962,Lauri,41
TX,F,1962,Jill,136
TX,F,1962,Lillian,85
TX,F,1962,Tami,82
TX,F,1962,Joann,170
TX,F,1962,Luz,45
TX,F,1962,Lori,738
UT,F,1962,Sheri,46
UT,F,1962,Judy,54
VA,F,1962,Susan,751
VA,F,1962,Vanessa,96
VA,F,1962,Tracy,163
VA,F,1962,Cathy,185
VA,F,1962,Kay,43
VA,F,1962,Carrie,42
VA,F,1962,Lynn,87
VA,F,1962,Joanne,46
VA,F,1962,Carolyn,302
VT,F,1962,Lori,81
WA,F,1962,Kellie,52
WA,F,1962,Melinda,73
WA,F,1962,Tami,139
WA,F,1962,Tamara,111
WA,F,1962,Heather,43
WA,F,1962,Renee,135
WA,F,1962,Jodi,66
WI,F,1962,Joyce,77
WI,F,1962,Martha,63
WI,F,1962,Sara,123
WI,F,1962,Lynn,393
WI,F,1962,Marilyn,71
WI,F,1962,Carrie,135
WI,F,1962,Andrea,71
WV,F,1962,Lori,115
WV,F,1962,Deanna,38
WV,F,1962,Kim,77
WV,F,1962,Brenda,272
AL,F,1963,Natalie,37
AL,F,1963,Terry,49
AL,F,1963,Willie,41
AL,F,1963,Laura,212
AR,F,1963,Karen,317
AR,F,1963,Valerie,61
AR,F,1963,Tina,164
AZ,F,1963,Laura,182
AZ,F,1963,Valerie,58
CA,F,1963,Coleen,71
CA,F,1963,Kelly,1572
CA,F,1963,Dianne,125
CA,F,1963,Candace,84
CA,F,1963,Vicki,423
CA,F,1963,Cindy,1154
CA,F,1963,Carolyn,560
CA,F,1963,Thelma,38
CA,F,1963,Celia,84
CA,F,1963,Georgia,84
CA,F,1963,Robyn,168
CA,F,1963,Laurel,93
CA,F,1963,Belinda,194
CA,F,1963,Tracy,1080
CA,F,1963,Leanne,70
CO,F,1963,Rebecca,101
CO,F,1963,Shelley,49
CO,F,1963,Dana,65
CO,F,1963,Roberta,42
CT,F,1963,Debbie,82
CT,F,1963,Lori,412
CT,F,1963,Charlene,42
CT,F,1963,Valerie,83
CT,F,1963,Diana,89
DC,F,1963,Stephanie,105
DC,F,1963,Darlene,72
DE,F,1963,Lori,38
DE,F,1963,Michele,45
DE,F,1963,Sandra,60
DE,F,1963,Mary,130
FL,F,1963,Carmen,84
FL,F,1963,April,93
FL,F,1963,Jan,41
FL,F,1963,Cheri,47
FL,F,1963,Priscilla,51
GA,F,1963,Clara,42
GA,F,1963,Gwendolyn,133
GA,F,1963,Terry,88
GA,F,1963,Becky,76
GA,F,1963,Tammy,803
GA,F,1963,Cheryl,304
GA,F,1963,Joy,67
HI,F,1963,Michelle,67
IA,F,1963,Christina,57
IA,F,1963,Jody,64
IA,F,1963,Jeanne,51
ID,F,1963,Tracy,47
ID,F,1963,Brenda,106
IL,F,1963,Holly,123
IL,F,1963,Melody,95
IL,F,1963,Robyn,81
IL,F,1963,Beatrice,38
IL,F,1963,Cynthia,1203
IL,F,1963,Jeannine,39
IL,F,1963,Patricia,1385
IL,F,1963,Lorie,61
IL,F,1963,Robin,534
IL,F,1963,Trina,48
IL,F,1963,Anne,295
IN,F,1963,Leah,37
IN,F,1963,Lisa,1715
IN,F,1963,Margaret,170
IN,F,1963,Sherrie,65
IN,F,1963,Tracey,104
IN,F,1963,Shelley,106
IN,F,1963,Teresa,648
IN,F,1963,Lana,45
IN,F,1963,Holly,59
KS,F,1963,Valerie,50
KS,F,1963,Julie,269
KS,F,1963,Kelly,176
KY,F,1963,Tina,276
KY,F,1963,Victoria,41
KY,F,1963,Regina,141
KY,F,1963,Maria,43
LA,F,1963,Roxanne,45
LA,F,1963,Kathryn,46
LA,F,1963,Regina,88
LA,F,1963,Bonnie,105
LA,F,1963,Veronica,105
LA,F,1963,Darla,52
LA,F,1963,Eva,45
MA,F,1963,Caroline,96
MA,F,1963,Phyllis,52
MA,F,1963,Eileen,186
MA,F,1963,Stephanie,143
MA,F,1963,Robyn,57
MD,F,1963,Helen,65
MD,F,1963,Lisa,912
MD,F,1963,Janet,181
MD,F,1963,Amy,119
MD,F,1963,Debbie,164
ME,F,1963,Vicki,40
ME,F,1963,Katherine,45
MI,F,1963,Terri,385
MI,F,1963,Janet,470
MI,F,1963,Roxanne,105
MI,F,1963,Robin,614
MI,F,1963,Dorothy,116
MI,F,1963,Kellie,74
MI,F,1963,Eileen,68
MI,F,1963,Tamara,273
MI,F,1963,Melody,69
MI,F,1963,Lynette,68
MI,F,1963,Janine,65
MI,F,1963,Kris,63
MI,F,1963,Karen,1664
MN,F,1963,Kris,55
MN,F,1963,Roxanne,93
MN,F,1963,Kim,280
MO,F,1963,Frances,42
MO,F,1963,Laurie,163
MO,F,1963,Christina,138
MO,F,1963,Patricia,542
MS,F,1963,Melinda,66
MT,F,1963,Kim,59
MT,F,1963,Pamela,55
NC,F,1963,Yvonne,56
NC,F,1963,Kathryn,73
NC,F,1963,Jennifer,274
NC,F,1963,Betty,213
NC,F,1963,Tammie,77
NC,F,1963,Virginia,127
NC,F,1963,Belinda,132
ND,F,1963,Kim,46
ND,F,1963,Lisa,169
NE,F,1963,Penny,52
NE,F,1963,Rebecca,71
NH,F,1963,Janet,37
NH,F,1963,Catherine,44
NH,F,1963,Robin,78
NJ,F,1963,Nina,45
NJ,F,1963,Annette,155
NJ,F,1963,Maryellen,45
NJ,F,1963,Cindy,237
NJ,F,1963,Sandy,59
NJ,F,1963,Alicia,63
NJ,F,1963,Doris,76
NJ,F,1963,Peggy,74
NJ,F,1963,Carole,58
NM,F,1963,Elizabeth,134
NM,F,1963,Kathy,83
NM,F,1963,Betty,37
NM,F,1963,Laura,89
NV,F,1963,Pamela,37
NY,F,1963,Vickie,70
NY,F,1963,Gladys,122
NY,F,1963,Patrice,94
NY,F,1963,Ronda,53
NY,F,1963,Katrina,55
NY,F,1963,Anne,783
NY,F,1963,Roxanne,141
NY,F,1963,Delores,57
NY,F,1963,Joan,596
NY,F,1963,Arlene,224
NY,F,1963,Kelley,82
NY,F,1963,Gretchen,79
NY,F,1963,Rosanne,55
NY,F,1963,Migdalia,114
OH,F,1963,Cindy,532
OH,F,1963,Delores,39
OH,F,1963,Deanna,179
OH,F,1963,Terry,144
OH,F,1963,Cynthia,1015
OH,F,1963,Evelyn,76
OH,F,1963,Patti,63
OH,F,1963,Phyllis,121
OH,F,1963,Margie,43
OH,F,1963,Diana,457
OK,F,1963,Tina,169
OK,F,1963,Valerie,73
OK,F,1963,Kelli,38
OK,F,1963,Judy,83
OK,F,1963,Jana,70
OR,F,1963,Tracy,108
OR,F,1963,Carrie,49
OR,F,1963,Kelly,175
PA,F,1963,Sonya,48
PA,F,1963,Kelley,55
PA,F,1963,Rebecca,407
PA,F,1963,Patty,127
PA,F,1963,Vivian,50
RI,F,1963,Laurie,81
RI,F,1963,Jane,42
SC,F,1963,Toni,39
SC,F,1963,Linda,412
SC,F,1963,Renee,52
TN,F,1963,Cindy,235
TN,F,1963,Susan,421
TN,F,1963,Bobbie,39
TN,F,1963,Belinda,65
TX,F,1963,Shannon,185
TX,F,1963,Monique,39
TX,F,1963,Martina,88
TX,F,1963,Stella,73
TX,F,1963,Marjorie,45
TX,F,1963,Erin,49
TX,F,1963,Elaine,115
TX,F,1963,Johnnie,47
TX,F,1963,Sharla,39
UT,F,1963,Sherry,51
VA,F,1963,Julia,84
VA,F,1963,Victoria,56
VA,F,1963,Anita,179
VA,F,1963,Vicki,67
VT,F,1963,Nancy,37
WA,F,1963,Tracey,46
WA,F,1963,Michelle,284
WA,F,1963,Jodi,58
WA,F,1963,Sheila,87
WA,F,1963,Shelley,105
WA,F,1963,Colleen,101
WA,F,1963,Melanie,57
WI,F,1963,Terry,71
WI,F,1963,Joy,57
WI,F,1963,Alice,40
WV,F,1963,Theresa,54
WV,F,1963,Dianna,45
WV,F,1963,Joyce,89
WV,F,1963,Kathy,190
AL,F,1964,Melinda,101
AL,F,1964,Anita,173
AL,F,1964,Denise,132
AL,F,1964,Theresa,115
AL,F,1964,Loretta,61
AR,F,1964,Susan,226
AR,F,1964,Cheryl,120
AR,F,1964,Sharon,220
AR,F,1964,Margaret,55
AR,F,1964,Gwendolyn,38
AR,F,1964,Debra,152
AR,F,1964,Doris,49
AZ,F,1964,Lorraine,54
AZ,F,1964,Veronica,56
AZ,F,1964,Tammy,136
AZ,F,1964,Kathleen,103
CA,F,1964,Crystal,218
CA,F,1964,Jeannette,100
CA,F,1964,Allyson,50
CA,F,1964,Marjorie,89
CA,F,1964,Megan,66
CA,F,1964,Stacie,76
CA,F,1964,Regina,435
CA,F,1964,Sally,257
CA,F,1964,Irene,279
CA,F,1964,Rosemarie,81
CA,F,1964,Virginia,377
CA,F,1964,Ramona,187
CA,F,1964,Kelli,199
CA,F,1964,Norma,258
CA,F,1964,Natalie,265
CA,F,1964,Victoria,430
CA,F,1964,Tara,109
CA,F,1964,Beverly,281
CA,F,1964,Lucy,86
CA,F,1964,Guadalupe,133
CO,F,1964,Kathleen,116
CT,F,1964,Regina,48
DC,F,1964,Nancy,83
DC,F,1964,Katherine,64
FL,F,1964,Lori,396
FL,F,1964,Connie,183
FL,F,1964,Jo,40
FL,F,1964,Dawn,254
FL,F,1964,Catherine,210
FL,F,1964,Katrina,66
GA,F,1964,Nancy,227
GA,F,1964,Joy,57
GA,F,1964,Lee,39
GA,F,1964,Felicia,94
HI,F,1964,Patricia,67
HI,F,1964,Cindy,39
HI,F,1964,Lynn,39
IA,F,1964,Tamara,126
IA,F,1964,Joann,38
IA,F,1964,Wanda,38
IA,F,1964,Stephanie,82
IL,F,1964,Cassandra,106
IL,F,1964,Joanna,40
IL,F,1964,Irene,89
IL,F,1964,Carolyn,397
IL,F,1964,Darlene,212
IN,F,1964,Patti,47
IN,F,1964,Kristine,78
IN,F,1964,Jeanne,58
IN,F,1964,Sue,69
IN,F,1964,Sherri,218
IN,F,1964,Jeanette,50
IN,F,1964,Laura,602
KS,F,1964,Toni,41
KS,F,1964,Theresa,71
KS,F,1964,Cathy,53
KS,F,1964,Janice,63
KY,F,1964,Tracy,133
KY,F,1964,Vanessa,44
LA,F,1964,Delores,40
LA,F,1964,Cindy,187
LA,F,1964,Jamie,47
LA,F,1964,Kathleen,105
LA,F,1964,Jan,41
LA,F,1964,Ruby,44
LA,F,1964,Sheryl,69
LA,F,1964,Carolyn,246
LA,F,1964,Ruth,47
MA,F,1964,Virginia,103
MA,F,1964,Margaret,350
MA,F,1964,Lisa,2121
MA,F,1964,Carrie,49
MD,F,1964,Pamela,369
MD,F,1964,Helen,54
MD,F,1964,Cindy,139
MD,F,1964,Elizabeth,272
MD,F,1964,Terri,134
MD,F,1964,Diana,132
MD,F,1964,Regina,85
MD,F,1964,Michele,232
MD,F,1964,Shelly,50
MD,F,1964,Donna,531
ME,F,1964,Robin,90
ME,F,1964,Teresa,67
MI,F,1964,Cathy,266
MI,F,1964,Kathy,514
MI,F,1964,Gayle,67
MI,F,1964,Carmen,85
MI,F,1964,Melinda,95
MI,F,1964,Terry,102
MI,F,1964,Sharon,558
MN,F,1964,Lori,590
MN,F,1964,Jan,39
MN,F,1964,Laura,302
MN,F,1964,Teri,47
MN,F,1964,Shawn,44
MO,F,1964,Carolyn,175
MO,F,1964,Angie,46
MO,F,1964,Dana,273
MO,F,1964,Gina,161
MO,F,1964,Shelia,52
MS,F,1964,Dianne,50
MS,F,1964,Rita,53
MS,F,1964,Mary,721
MS,F,1964,Bernice,38
NC,F,1964,Shannon,45
NC,F,1964,Teresa,872
NC,F,1964,Dorothy,110
NC,F,1964,Frances,109
NC,F,1964,Wendy,239
NC,F,1964,Paula,296
NC,F,1964,Kathleen,59
ND,F,1964,Denise,53
ND,F,1964,Michelle,72
NE,F,1964,Kathryn,53
NE,F,1964,Rebecca,75
NE,F,1964,Carla,50
NJ,F,1964,Judith,246
NJ,F,1964,Shirley,85
NJ,F,1964,Deneen,97
NJ,F,1964,Stephanie,246
NJ,F,1964,Deanna,45
NJ,F,1964,Rosemary,90
NJ,F,1964,Jane,145
NM,F,1964,Connie,45
NY,F,1964,Myrna,57
NY,F,1964,Terry,195
NY,F,1964,Clare,53
NY,F,1964,Joyce,333
NY,F,1964,Judy,356
NY,F,1964,Tracy,720
NY,F,1964,Desiree,137
NY,F,1964,Angela,791
NY,F,1964,Kristine,191
NY,F,1964,Shelley,113
NY,F,1964,Naomi,90
NY,F,1964,Monica,350
NY,F,1964,Tonia,38
NY,F,1964,Tammie,45
NY,F,1964,Ivette,175
NY,F,1964,Rachel,192
OH,F,1964,Sherri,286
OH,F,1964,Loretta,107
OH,F,1964,Brenda,941
OH,F,1964,Tricia,52
OH,F,1964,Kris,55
OH,F,1964,Trisha,83
OH,F,1964,Gloria,109
OK,F,1964,Katherine,53
OK,F,1964,Lori,208
OR,F,1964,Jacqueline,48
OR,F,1964,Andrea,49
OR,F,1964,Sandra,134
PA,F,1964,Mildred,42
PA,F,1964,Faith,84
PA,F,1964,Jeanine,41
PA,F,1964,Hope,81
PA,F,1964,Jacqueline,745
PA,F,1964,Florence,49
PA,F,1964,Elizabeth,895
RI,F,1964,Suzanne,49
RI,F,1964,Dawn,95
RI,F,1964,Debra,116
SC,F,1964,Robin,220
SC,F,1964,Allison,44
SC,F,1964,Alice,59
SC,F,1964,Jeanette,43
SD,F,1964,Karen,93
SD,F,1964,Pamela,73
TN,F,1964,Karen,626
TN,F,1964,Dana,157
TN,F,1964,Debra,243
TN,F,1964,Christine,55
TN,F,1964,Sara,39
TN,F,1964,Tammie,106
TN,F,1964,Rebecca,274
TX,F,1964,Staci,45
TX,F,1964,Felecia,45
TX,F,1964,Martha,524
TX,F,1964,Geneva,41
TX,F,1964,Melinda,364
TX,F,1964,Samantha,39
TX,F,1964,Christine,301
TX,F,1964,Cecilia,147
TX,F,1964,Katrina,56
TX,F,1964,Stephanie,436
TX,F,1964,Patti,108
TX,F,1964,Emma,78
TX,F,1964,Tracie,72
TX,F,1964,Cathy,281
TX,F,1964,Lorena,76
TX,F,1964,Janice,308
TX,F,1964,Christie,37
TX,F,1964,Barbara,640
TX,F,1964,Christy,108
UT,F,1964,Sharon,44
UT,F,1964,Robyn,45
UT,F,1964,Kathleen,55
UT,F,1964,Julie,212
UT,F,1964,Sherry,47
VA,F,1964,Victoria,82
VA,F,1964,Stephanie,208
VA,F,1964,Ann,121
VA,F,1964,Debra,295
VA,F,1964,Sandra,538
VA,F,1964,Patty,56
WA,F,1964,Debra,194
WA,F,1964,Nancy,153
WA,F,1964,Stacey,47
WA,F,1964,Crystal,42
WA,F,1964,Kathryn,95
WA,F,1964,Jill,169
WA,F,1964,Donna,219
WI,F,1964,Kari,81
WI,F,1964,Wanda,58
WI,F,1964,Angela,176
WV,F,1964,Diana,93
WV,F,1964,Robin,236
WV,F,1964,Rita,40
AL,F,1965,Dawn,54
AL,F,1965,Alicia,63
AL,F,1965,Jennifer,218
AL,F,1965,Helen,67
AL,F,1965,Tina,284
AL,F,1965,Cynthia,592
AL,F,1965,Kelly,137
AL,F,1965,Marilyn,74
AR,F,1965,Terri,83
AR,F,1965,Penny,42
AR,F,1965,Carolyn,124
AZ,F,1965,Leslie,39
CA,F,1965,Marian,53
CA,F,1965,Kelley,171
CA,F,1965,Edna,50
CA,F,1965,Sherrie,123
CA,F,1965,Helen,259
CA,F,1965,Leigh,50
CA,F,1965,Rhonda,801
CA,F,1965,Melinda,334
CA,F,1965,Elena,88
CA,F,1965,Lynnette,39
CO,F,1965,Peggy,43
CT,F,1965,Kelly,117
CT,F,1965,Melissa,132
CT,F,1965,Paula,120
CT,F,1965,Donna,360
CT,F,1965,Eileen,80
CT,F,1965,Sarah,74
CT,F,1965,Gloria,37
CT,F,1965,Cathy,46
DC,F,1965,Rhonda,71
DC,F,1965,Melissa,51
FL,F,1965,Marcia,46
FL,F,1965,Joyce,137
FL,F,1965,Jane,62
FL,F,1965,Cherie,37
FL,F,1965,Shirley,133
FL,F,1965,Shelia,68
FL,F,1965,Lynda,58
GA,F,1965,Gail,70
GA,F,1965,Melanie,137
GA,F,1965,Ramona,43
IA,F,1965,Holly,37
IA,F,1965,Jolene,46
IA,F,1965,Mary,495
IA,F,1965,Robin,179
ID,F,1965,Wendy,65
IL,F,1965,Nina,63
IL,F,1965,Lynette,109
IL,F,1965,Traci,86
IL,F,1965,Renee,351
IL,F,1965,Chris,81
IL,F,1965,Lynn,334
IL,F,1965,Stacy,158
IL,F,1965,Becky,148
IN,F,1965,Sheila,222
IN,F,1965,Carla,179
IN,F,1965,Wendy,158
IN,F,1965,Shannon,117
IN,F,1965,Samantha,58
KS,F,1965,Cathy,46
KS,F,1965,Paula,105
KS,F,1965,Anita,63
KS,F,1965,Carol,86
KS,F,1965,Traci,40
KS,F,1965,Diana,66
KY,F,1965,Kelly,161
KY,F,1965,Rebecca,300
KY,F,1965,Penny,115
KY,F,1965,Tracey,49
KY,F,1965,Billie,38
LA,F,1965,Shelia,161
LA,F,1965,Dorothy,78
LA,F,1965,Andrea,128
LA,F,1965,Vonda,46
MA,F,1965,Sheri,42
MA,F,1965,Melinda,37
MA,F,1965,Dianne,131
MA,F,1965,Marcia,45
MD,F,1965,Cindy,116
MD,F,1965,Denise,281
MD,F,1965,Michelle,271
MD,F,1965,Jill,73
MD,F,1965,Colleen,78
ME,F,1965,Linda,89
ME,F,1965,Cheryl,98
ME,F,1965,Lynn,53
ME,F,1965,Kelly,105
MI,F,1965,Patty,77
MI,F,1965,Teresa,542
MI,F,1965,Mia,42
MI,F,1965,Terri,286
MI,F,1965,Sally,162
MI,F,1965,Maureen,154
MN,F,1965,Darcy,37
MN,F,1965,Shawn,51
MN,F,1965,Sally,49
MN,F,1965,Leslie,65
MN,F,1965,Beverly,37
MN,F,1965,Kim,219
MN,F,1965,Angela,182
MN,F,1965,Kirsten,43
MO,F,1965,Teri,37
MO,F,1965,Ann,127
MO,F,1965,Tracy,358
MO,F,1965,Allison,37
MO,F,1965,Christina,146
MO,F,1965,Yvette,40
MO,F,1965,Angela,592
MO,F,1965,Sara,43
MS,F,1965,Margaret,99
MS,F,1965,Brenda,361
MS,F,1965,Lisa,646
MT,F,1965,Mary,121
NC,F,1965,Vanessa,82
NC,F,1965,Laura,282
NC,F,1965,Laurie,63
NC,F,1965,Sharon,751
NC,F,1965,Melissa,301
NC,F,1965,Jane,71
NC,F,1965,Darlene,126
NC,F,1965,Marsha,61
NJ,F,1965,Eileen,233
NJ,F,1965,Heather,95
NJ,F,1965,Darlene,222
NJ,F,1965,Lynn,222
NJ,F,1965,Paula,165
NJ,F,1965,Kathleen,810
NY,F,1965,Kristin,209
NY,F,1965,Kristina,93
NY,F,1965,Gretchen,62
NY,F,1965,Eileen,713
NY,F,1965,Pearl,37
NY,F,1965,Elsie,44
NY,F,1965,Jodi,321
NY,F,1965,Felicia,247
NY,F,1965,Paula,488
NY,F,1965,Marsha,60
NY,F,1965,Doreen,349
NY,F,1965,Clare,38
OH,F,1965,Jean,157
OH,F,1965,Kristina,97
OH,F,1965,Dana,187
OH,F,1965,Jamie,141
OH,F,1965,Tracy,671
OH,F,1965,Marilyn,125
OH,F,1965,Rachel,61
OH,F,1965,Doreen,54
OH,F,1965,Felicia,81
OH,F,1965,Anna,174
OH,F,1965,Alisa,45
OH,F,1965,Leah,77
OH,F,1965,Beth,631
OH,F,1965,Joni,52
OH,F,1965,Nora,40
OK,F,1965,Vicki,52
OK,F,1965,Valerie,48
OK,F,1965,Sonya,45
OR,F,1965,Jennifer,161
PA,F,1965,Carla,213
PA,F,1965,Lee,97
PA,F,1965,Sandra,790
PA,F,1965,Jennie,38
PA,F,1965,Nora,46
PA,F,1965,Kristina,70
RI,F,1965,Jennifer,83
SC,F,1965,Anna,51
SC,F,1965,Vivian,41
SC,F,1965,Charlotte,37
SC,F,1965,Evelyn,45
SC,F,1965,Angie,57
SC,F,1965,Lisa,700
TN,F,1965,Gina,94
TN,F,1965,Belinda,60
TN,F,1965,Tina,389
TN,F,1965,Jackie,72
TN,F,1965,Ginger,66
TX,F,1965,Becky,225
TX,F,1965,Hilda,109
TX,F,1965,Patrice,38
TX,F,1965,Rosemary,113
TX,F,1965,Jill,209
TX,F,1965,Elva,59
TX,F,1965,Suzette,40
TX,F,1965,Pauline,58
TX,F,1965,Georgia,51
TX,F,1965,Melinda,329
TX,F,1965,Andrea,289
TX,F,1965,Lucinda,42
TX,F,1965,Cindy,466
TX,F,1965,Ginger,87
TX,F,1965,Janie,141
TX,F,1965,Dina,46
UT,F,1965,Rebecca,79
UT,F,1965,Shelley,39
VA,F,1965,Laurie,91
VA,F,1965,Anne,136
VA,F,1965,Christina,71
VA,F,1965,Peggy,88
VA,F,1965,Terry,87
VT,F,1965,Karen,80
WA,F,1965,Connie,93
WA,F,1965,Andrea,78
WA,F,1965,Terri,80
WA,F,1965,Carol,137
WA,F,1965,Gail,56
WA,F,1965,Angela,193
WI,F,1965,Joy,46
WI,F,1965,Shelly,135
WI,F,1965,Becky,68
WI,F,1965,Shari,64
WI,F,1965,Theresa,240
WI,F,1965,Debbie,109
WI,F,1965,Pamela,396
WI,F,1965,Tami,63
WV,F,1965,Tamara,37
AL,F,1966,Lee,39
AL,F,1966,Ellen,50
AL,F,1966,Cindy,123
AL,F,1966,Loretta,51
AL,F,1966,Bobbie,45
AL,F,1966,Sarah,85
AR,F,1966,Gloria,37
AR,F,1966,Lori,85
AR,F,1966,Carla,92
AR,F,1966,Glenda,43
AR,F,1966,Sonya,44
AR,F,1966,Martha,45
AR,F,1966,Beverly,58
AZ,F,1966,Michele,57
AZ,F,1966,Debbie,63
AZ,F,1966,Kathleen,85
AZ,F,1966,Lori,81
CA,F,1966,Gabriela,63
CA,F,1966,Loretta,124
CA,F,1966,Kristy,100
CA,F,1966,Susanne,80
CA,F,1966,Madeline,38
CA,F,1966,Eva,205
CA,F,1966,Lynette,164
CA,F,1966,Lorraine,248
CA,F,1966,Edna,41
CA,F,1966,Antoinette,131
CA,F,1966,Belinda,112
CA,F,1966,Jill,708
CA,F,1966,Rosa,264
CA,F,1966,Elsa,89
CA,F,1966,Gloria,373
CO,F,1966,Roberta,46
CO,F,1966,Melissa,84
CO,F,1966,Kathleen,98
CT,F,1966,Annette,41
CT,F,1966,Martha,46
CT,F,1966,Elizabeth,339
DC,F,1966,Elizabeth,144
DC,F,1966,Anne,69
DC,F,1966,Sandra,84
DE,F,1966,Linda,42
FL,F,1966,Delores,38
FL,F,1966,Rose,81
FL,F,1966,Peggy,74
FL,F,1966,Bridget,43
FL,F,1966,Stephanie,353
FL,F,1966,Doris,62
GA,F,1966,Sherry,264
GA,F,1966,Rita,77
GA,F,1966,Dorothy,113
GA,F,1966,Cathy,122
HI,F,1966,Pamela,46
HI,F,1966,Michele,75
HI,F,1966,Kathleen,40
IA,F,1966,Jackie,43
IA,F,1966,Kathy,111
IA,F,1966,Nancy,179
IA,F,1966,Teresa,268
ID,F,1966,Kimberly,83
ID,F,1966,Linda,52
IL,F,1966,Trisha,49
IL,F,1966,Diana,360
IL,F,1966,Julie,1178
IL,F,1966,Susan,1466
IL,F,1966,Virginia,121
IL,F,1966,Marsha,84
IL,F,1966,Christina,357
IL,F,1966,Doris,55
IL,F,1966,Dolores,37
IL,F,1966,Marilyn,109
IN,F,1966,Angie,74
IN,F,1966,Jodi,95
IN,F,1966,Kristy,40
IN,F,1966,Kelly,477
IN,F,1966,Alicia,44
IN,F,1966,Laura,532
IN,F,1966,Kim,166
IN,F,1966,Tina,550
IN,F,1966,Gail,37
IN,F,1966,Christina,176
IN,F,1966,Jean,72
KS,F,1966,Rhonda,138
KS,F,1966,Katherine,40
KY,F,1966,Sharon,226
KY,F,1966,Tracey,82
LA,F,1966,Vanessa,97
LA,F,1966,Rebecca,196
LA,F,1966,Holly,62
LA,F,1966,Yolanda,120
LA,F,1966,Toni,76
LA,F,1966,Mary,622
LA,F,1966,Gwendolyn,87
MA,F,1966,Nancy,540
MA,F,1966,Charlene,94
MA,F,1966,Deanna,37
MA,F,1966,Rebecca,169
MA,F,1966,Shirley,46
MA,F,1966,Kim,380
MA,F,1966,Jeanne,116
MD,F,1966,April,77
MD,F,1966,Julia,83
MD,F,1966,Anna,49
MD,F,1966,Wendy,187
MI,F,1966,Gail,111
MI,F,1966,Elizabeth,589
MI,F,1966,Eileen,45
MI,F,1966,Tamara,219
MI,F,1966,Jeanne,86
MI,F,1966,Doreen,47
MI,F,1966,Rebecca,489
MI,F,1966,Alice,83
MN,F,1966,Charlene,41
MN,F,1966,Anna,41
MN,F,1966,Kari,135
MN,F,1966,Carla,58
MN,F,1966,Carolyn,79
MN,F,1966,Cynthia,234
MN,F,1966,Traci,47
MO,F,1966,Sally,45
MO,F,1966,Natalie,39
MO,F,1966,Catherine,135
MO,F,1966,Marcia,37
MO,F,1966,Sheila,214
MO,F,1966,Tammie,43
MO,F,1966,Penny,83
MS,F,1966,Donna,218
MS,F,1966,Lisa,619
MS,F,1966,Shelia,132
MS,F,1966,Janice,142
MS,F,1966,Deborah,189
MS,F,1966,Regina,111
MT,F,1966,Wendy,53
MT,F,1966,Kelly,48
NC,F,1966,Barbara,334
NC,F,1966,Frances,93
NC,F,1966,Jane,69
NC,F,1966,Beth,66
NC,F,1966,Angie,79
NC,F,1966,Janice,144
NC,F,1966,Robin,360
ND,F,1966,Sandra,44
NE,F,1966,Cindy,76
NE,F,1966,Beth,43
NJ,F,1966,Terri,94
NJ,F,1966,Kristen,77
NJ,F,1966,Louise,38
NJ,F,1966,Lois,38
NJ,F,1966,Nina,37
NJ,F,1966,Loretta,45
NM,F,1966,Michelle,164
NM,F,1966,Debra,65
NY,F,1966,Laurie,635
NY,F,1966,Colleen,546
NY,F,1966,Ivonne,42
NY,F,1966,Marci,39
NY,F,1966,Dorothy,239
NY,F,1966,Kelly,1100
NY,F,1966,Cathleen,106
NY,F,1966,Samantha,156
NY,F,1966,Kimberley,104
OH,F,1966,Marianne,52
